district_code,district_name,income,genre,age,occupation,house_members,has_connection,has_connection_bcn,level_of_education,house_devices,longitude,latitude,educational_ocupational_index,educational_ocupational_index_district
2,Eixample,3,1,64,2,3,1,6,3,8.0,2.1565663,41.3820816,0.4000330139333083,0.8878823968558166
5,Sarrià - Sant Gervasi,5,2,58,1,5,1,0,5,17.0,2.140351,41.405319,1.0,0.9710576839202464
7,Horta - Guinardó,2,2,60,1,2,1,0,5,4.0,2.1531397,41.4254558,1.0,0.7287387223780619
2,Eixample,3,2,78,3,1,1,0,3,3.0,2.1773727,41.4064214,0.40000096802695956,0.8878823968558166
1,Ciutat Vella,3,1,47,1,3,1,0,5,7.0,2.1722853,41.3840826,1.0,0.8158578144146168
5,Sarrià - Sant Gervasi,5,2,64,2,1,1,6,4,3.0,2.1208923,41.3983698,1.0,0.9710576839202464
2,Eixample,5,2,70,3,1,1,0,3,3.0,2.1683995,41.4014972,0.8000073631193395,0.8878823968558166
2,Eixample,5,1,53,1,2,1,0,4,5.0,2.1649601,41.3865166,1.0,0.8878823968558166
8,Nou Barris,1,2,72,3,1,2,0,2,1.0,2.1807152,41.4664319,4.422304773609477e-06,0.5367971980868633
9,Sant Andreu,2,2,51,1,4,1,0,5,9.0,2.19242,41.439153,1.0,0.6710875151380777
1,Ciutat Vella,2,1,30,2,1,2,0,3,1.0,2.1799414,41.3843552,0.3624023082085587,0.8158578144146168
8,Nou Barris,1,2,84,3,1,2,0,3,0.0,2.1827887,41.4419533,1.729677195736496e-07,0.5367971980868633
2,Eixample,4,2,72,3,3,1,0,3,5.0,2.1544538,41.3926987,0.6000044521123268,0.8878823968558166
6,Gràcia,3,1,74,3,2,1,0,3,2.0,2.1556072,41.4101006,0.40000268258787025,0.8773520558287237
2,Eixample,4,2,68,3,1,1,0,5,3.0,2.1536577,41.3899164,1.0,0.8878823968558166
2,Eixample,3,1,55,3,2,2,0,2,1.0,2.1695553,41.4063827,0.40031348047678406,0.8878823968558166
7,Horta - Guinardó,2,1,43,1,1,1,0,4,2.0,2.1606786,41.4325808,1.0,0.7287387223780619
4,Les Corts,4,2,51,1,4,1,1,5,13.0,2.13746,41.3859,1.0,0.9253424656411553
6,Gràcia,4,2,47,1,2,1,0,4,10.0,2.1574761,41.4092276,1.0,0.8773520558287237
8,Nou Barris,1,2,65,3,2,1,0,2,5.0,2.1837952,41.4454829,2.5684812003357772e-05,0.5367971980868633
8,Nou Barris,1,2,63,3,3,1,0,2,4.0,2.1683081,41.4437556,4.2379323873297825e-05,0.5367971980868633
8,Nou Barris,1,1,73,3,3,1,3,2,4.0,2.1762709,41.4314422,3.4331054085140316e-06,0.5367971980868633
8,Nou Barris,1,2,60,1,3,1,0,2,4.0,2.1726213,41.4469075,8.977252107261447e-05,0.5367971980868633
6,Gràcia,3,1,79,3,2,2,0,1,2.0,2.15044,41.4189837,0.40000074730674684,0.8773520558287237
2,Eixample,5,1,68,3,3,1,0,2,7.0,2.1705448,41.3968298,0.8000121461770716,0.8878823968558166
8,Nou Barris,1,2,77,3,3,1,0,3,4.0,2.1745568,41.4277128,1.2315656206906897e-06,0.5367971980868633
5,Sarrià - Sant Gervasi,5,2,85,3,2,1,0,2,3.0,2.1311358,41.3925243,0.8000001634617874,0.9710576839202464
6,Gràcia,4,2,74,3,1,1,0,5,4.0,2.1536075,41.4088333,1.0,0.8773520558287237
2,Eixample,3,1,68,3,2,1,0,4,6.0,2.1464292,41.3796794,1.0,0.8878823968558166
9,Sant Andreu,1,1,48,1,4,1,0,2,5.0,2.2000551,41.446353,0.0018040774419458086,0.6710875151380777
10,Sant Martí,4,2,58,1,3,1,0,5,8.0,2.1947018,41.3914526,1.0,0.7909123076143924
5,Sarrià - Sant Gervasi,5,2,74,3,1,1,0,5,3.0,2.1321091,41.4023188,1.0,0.9710576839202464
5,Sarrià - Sant Gervasi,5,2,75,3,2,2,0,5,5.0,2.132392,41.3939897,1.0,0.9710576839202464
8,Nou Barris,1,2,28,1,4,1,1,5,5.0,2.1771648,41.4608062,1.0,0.5367971980868633
2,Eixample,3,1,60,1,2,1,0,5,6.0,2.1963356,41.4135169,1.0,0.8878823968558166
6,Gràcia,4,2,91,3,1,1,0,5,2.0,2.1503563,41.4047718,1.0,0.8773520558287237
2,Eixample,4,2,63,1,2,1,0,5,4.0,2.1557075,41.3927174,1.0,0.8878823968558166
6,Gràcia,3,2,64,2,2,1,0,3,4.0,2.1668445,41.4064915,0.4000330139333083,0.8773520558287237
6,Gràcia,3,1,21,1,3,1,0,5,8.0,2.1385148,41.4136897,1.0,0.8773520558287237
8,Nou Barris,1,2,64,3,2,1,0,2,3.0,2.1746563,41.4467602,3.2994061606257764e-05,0.5367971980868633
2,Eixample,3,1,73,3,2,1,0,5,2.0,2.1750669,41.399626,1.0,0.8878823968558166
8,Nou Barris,1,2,84,3,2,2,0,1,0.0,2.1733534,41.4406905,1.729677195736496e-07,0.5367971980868633
9,Sant Andreu,2,2,23,1,4,1,0,5,9.0,2.191661,41.4231609,1.0,0.6710875151380777
2,Eixample,3,2,73,3,1,1,6,5,2.0,2.1795954,41.3959212,1.0,0.8878823968558166
3,Sants - Montjuïc,2,1,68,3,2,1,0,5,6.0,2.124037,41.3749236,1.0,0.7650847388191471
5,Sarrià - Sant Gervasi,5,2,63,1,2,1,0,3,4.0,2.1462226,41.4031358,0.8000424190672776,0.9710576839202464
10,Sant Martí,4,1,70,3,2,1,0,2,2.0,2.2046672,41.4030412,0.6000073531834884,0.7909123076143924
10,Sant Martí,2,2,60,3,2,1,0,4,4.0,2.190938,41.4070759,1.0,0.7909123076143924
6,Gràcia,3,2,64,3,2,1,0,3,8.0,2.147739,41.4177332,0.4000330139333083,0.8773520558287237
8,Nou Barris,1,2,48,4,2,1,0,3,2.0,2.1698776,41.431042,0.0018040774419458086,0.5367971980868633
3,Sants - Montjuïc,2,1,76,3,2,1,0,5,5.0,2.1467291,41.370697,1.0,0.7650847388191471
8,Nou Barris,1,2,83,3,1,2,0,5,0.0,2.1649342,41.4382447,1.0,0.5367971980868633
10,Sant Martí,4,1,64,3,2,1,0,3,3.0,2.2014384,41.4036694,0.6000330238691594,0.7909123076143924
8,Nou Barris,1,1,46,1,4,1,0,5,6.0,2.1625109,41.4432382,1.0,0.5367971980868633
8,Nou Barris,1,2,49,2,4,1,0,4,7.0,2.1839838,41.4492599,1.0,0.5367971980868633
8,Nou Barris,1,2,55,4,2,1,0,2,3.0,2.1766424,41.4301597,0.00031346060508200625,0.5367971980868633
8,Nou Barris,1,2,45,1,2,1,0,4,2.0,2.1725964,41.447086,1.0,0.5367971980868633
10,Sant Martí,4,2,60,1,2,1,0,4,4.0,2.2122525,41.4100941,1.0,0.7909123076143924
2,Eixample,3,1,65,1,4,1,0,5,6.0,2.1592689,41.3783517,1.0,0.8878823968558166
7,Horta - Guinardó,2,2,70,3,2,1,0,2,3.0,2.1697136,41.4270969,0.2000073333117864,0.7287387223780619
2,Eixample,3,2,68,3,2,1,0,5,3.0,2.1759067,41.4091171,1.0,0.8878823968558166
10,Sant Martí,2,1,63,1,2,1,0,2,4.0,2.2021268,41.4198854,0.20004238925972442,0.7909123076143924
3,Sants - Montjuïc,2,2,52,1,5,1,0,5,9.0,2.137443,41.3776357,1.0,0.7650847388191471
8,Nou Barris,1,2,50,1,4,1,0,5,10.0,2.1640411,41.4424117,1.0,0.5367971980868633
5,Sarrià - Sant Gervasi,5,2,61,1,3,1,0,5,9.0,2.1204387,41.3972596,1.0,0.9710576839202464
3,Sants - Montjuïc,2,1,58,1,3,1,0,2,5.0,2.1291901,41.3723012,0.2001480520288572,0.7650847388191471
8,Nou Barris,1,2,56,1,2,1,6,3,3.0,2.1725782,41.4293188,0.00024411237568748307,0.5367971980868633
3,Sants - Montjuïc,2,2,60,3,3,1,98,3,0.0,2.1346966,41.3568452,0.20008978245692374,0.7650847388191471
3,Sants - Montjuïc,2,1,67,3,3,1,5,2,5.0,2.1336133,41.3789303,0.20001556901455647,0.7650847388191471
2,Eixample,5,1,70,3,2,1,0,5,5.0,2.1577269,41.3949729,1.0,0.8878823968558166
8,Nou Barris,1,2,61,3,1,1,0,5,1.0,2.1746954,41.4365544,1.0,0.5367971980868633
3,Sants - Montjuïc,2,2,74,3,1,2,0,2,0.0,2.1381811,41.357681,0.20000267265201932,0.7650847388191471
8,Nou Barris,1,1,21,5,4,1,0,3,9.0,2.1730404,41.4379243,1.0,0.5367971980868633
3,Sants - Montjuïc,2,1,47,2,4,1,0,3,7.0,2.1428189,41.3588507,0.2023165053351537,0.7650847388191471
5,Sarrià - Sant Gervasi,5,2,56,1,4,1,0,5,10.0,2.1209785,41.3954522,1.0,0.9710576839202464
2,Eixample,5,2,63,1,2,1,0,3,5.0,2.17663,41.3970158,0.8000424190672776,0.8878823968558166
3,Sants - Montjuïc,2,2,46,2,3,2,6,3,3.0,2.1369318,41.3757604,0.20297446301636685,0.7650847388191471
2,Eixample,3,2,80,3,3,1,0,1,0.0,2.175188,41.4076747,0.4000005754096721,0.8878823968558166
2,Eixample,3,1,69,3,2,1,0,2,3.0,2.1479514,41.382252,0.40000943738271005,0.8878823968558166
7,Horta - Guinardó,2,2,84,3,1,2,0,2,1.0,2.1577951,41.424433,0.2000001829035707,0.7287387223780619
8,Nou Barris,1,1,61,1,4,1,0,4,4.0,2.1796824,41.461832,1.0,0.5367971980868633
9,Sant Andreu,2,2,44,1,1,1,0,4,3.0,2.1854565,41.430824,1.0,0.6710875151380777
2,Eixample,3,1,64,3,2,1,0,4,3.0,2.1567074,41.3755774,1.0,0.8878823968558166
8,Nou Barris,1,2,59,2,3,1,0,3,8.0,2.1682091,41.4357384,0.00011528430894839752,0.5367971980868633
8,Nou Barris,1,1,34,1,1,1,0,5,8.0,2.1665656,41.4408038,1.0,0.5367971980868633
8,Nou Barris,1,2,63,3,2,1,0,5,4.0,2.1682091,41.4357384,1.0,0.5367971980868633
3,Sants - Montjuïc,2,1,76,3,3,1,0,5,8.0,2.1292609,41.3739117,1.0,0.7650847388191471
5,Sarrià - Sant Gervasi,5,2,76,3,3,1,0,4,8.0,2.1431188,41.4042377,1.0,0.9710576839202464
2,Eixample,3,2,71,3,2,1,6,4,4.0,2.158083,41.375783,1.0,0.8878823968558166
5,Sarrià - Sant Gervasi,5,2,25,1,1,1,0,5,3.0,2.1457393,41.4007446,1.0,0.9710576839202464
8,Nou Barris,1,2,81,3,2,1,0,5,3.0,2.1815497,41.4285623,1.0,0.5367971980868633
2,Eixample,5,2,48,1,4,1,0,5,6.0,2.1635399,41.3991002,1.0,0.8878823968558166
2,Eixample,3,2,57,1,2,2,0,5,1.0,2.1578375,41.3800625,1.0,0.8878823968558166
10,Sant Martí,2,2,78,3,1,2,0,1,0.0,2.2061905,41.4222973,0.20000095809110868,0.7909123076143924
2,Eixample,5,1,77,3,2,1,0,4,4.0,2.173654,41.3977978,1.0,0.8878823968558166
10,Sant Martí,2,2,79,3,1,2,0,1,0.0,2.1960226,41.4185096,0.2000007373708959,0.7909123076143924
6,Gràcia,4,1,74,3,2,1,0,5,6.0,2.1549414,41.4093382,1.0,0.8773520558287237
9,Sant Andreu,2,2,25,2,1,1,0,4,9.0,2.1920644,41.4326564,1.0,0.6710875151380777
4,Les Corts,4,1,70,3,2,1,0,3,6.0,2.1282702,41.382931,0.6000073531834884,0.9253424656411553
6,Gràcia,4,2,70,3,2,1,0,5,5.0,2.1529031,41.4079179,1.0,0.8773520558287237
6,Gràcia,4,2,54,1,2,1,0,4,2.0,2.1576823,41.4079093,1.0,0.8773520558287237
2,Eixample,5,2,64,1,2,1,0,5,8.0,2.1724222,41.3945701,1.0,0.8878823968558166
2,Eixample,5,1,65,1,2,1,5,5,6.0,2.1671863,41.3969979,1.0,0.8878823968558166
2,Eixample,3,1,73,3,2,1,0,4,5.0,2.1497655,41.3843659,1.0,0.8878823968558166
4,Les Corts,4,1,60,1,3,1,0,5,9.0,2.1341544,41.3912775,1.0,0.9253424656411553
2,Eixample,5,1,87,3,2,1,0,4,4.0,2.1656496,41.3975648,1.0,0.8878823968558166
9,Sant Andreu,2,2,52,1,3,1,0,5,2.0,2.1912248,41.4165418,1.0,0.6710875151380777
3,Sants - Montjuïc,2,2,54,1,4,1,1,5,5.0,2.1360533,41.3712615,1.0,0.7650847388191471
7,Horta - Guinardó,2,1,57,1,12,1,4,3,10.0,2.1573191,41.4355188,0.20019011385618177,0.7287387223780619
2,Eixample,3,2,70,3,2,1,0,5,6.0,2.1451992,41.3860291,1.0,0.8878823968558166
7,Horta - Guinardó,2,2,60,2,1,2,2,4,1.0,2.1631999,41.41301,1.0,0.7287387223780619
5,Sarrià - Sant Gervasi,5,2,66,1,3,1,0,99,7.0,2.1418308,41.3929296,1.0,0.9710576839202464
10,Sant Martí,4,2,53,1,11,1,0,4,4.0,2.2064144,41.4038403,1.0,0.7909123076143924
4,Les Corts,4,2,26,2,4,1,0,5,11.0,2.1336092,41.3874557,1.0,0.9253424656411553
7,Horta - Guinardó,2,1,86,3,1,2,0,5,1.0,2.1556493,41.4232351,1.0,0.7287387223780619
2,Eixample,3,1,72,3,2,1,0,5,7.0,2.1455131,41.3805147,1.0,0.8878823968558166
8,Nou Barris,1,1,88,3,2,1,0,2,2.0,2.1827349,41.4621846,3.222798955938448e-08,0.5367971980868633
8,Nou Barris,1,2,54,2,3,1,0,4,7.0,2.1772593,41.4474716,1.0,0.5367971980868633
8,Nou Barris,1,2,68,3,1,2,0,4,0.0,2.1719262,41.4345679,1.0,0.5367971980868633
6,Gràcia,3,1,64,1,3,1,0,3,8.0,2.1620652,41.4035323,0.4000330139333083,0.8773520558287237
4,Les Corts,4,1,51,1,3,1,0,5,5.0,2.1304411,41.380279,1.0,0.9253424656411553
6,Gràcia,4,1,70,3,2,1,0,3,4.0,2.1628018,41.4001366,0.6000073531834884,0.8773520558287237
10,Sant Martí,4,2,42,1,3,1,0,5,6.0,2.1975902,41.4028517,1.0,0.7909123076143924
5,Sarrià - Sant Gervasi,5,2,52,1,2,1,0,5,3.0,2.1575528,41.3860293,1.0,0.9710576839202464
3,Sants - Montjuïc,2,2,28,2,4,1,0,5,7.0,2.142714,41.3603173,1.0,0.7650847388191471
10,Sant Martí,4,2,63,3,1,2,0,3,1.0,2.1946744,41.404476,0.6000424091314265,0.7909123076143924
4,Les Corts,4,2,85,3,1,1,0,4,3.0,2.1371817,41.3868988,1.0,0.9253424656411553
4,Les Corts,4,2,70,3,2,1,0,5,6.0,2.1255746,41.3853769,1.0,0.9253424656411553
3,Sants - Montjuïc,2,1,68,3,2,1,0,3,5.0,2.1285754,41.376814,0.2000121163695184,0.7650847388191471
10,Sant Martí,2,2,83,3,1,1,0,2,1.0,2.1777061,41.4105445,0.2000002461409704,0.7909123076143924
4,Les Corts,4,2,80,3,1,1,0,5,3.0,2.133216,41.3811936,1.0,0.9253424656411553
2,Eixample,5,2,50,1,3,1,6,5,6.0,2.1694441,41.4013688,1.0,0.8878823968558166
7,Horta - Guinardó,2,2,73,3,2,1,0,3,2.0,2.1556532,41.4321916,0.20000344304125964,0.7287387223780619
2,Eixample,3,1,65,3,2,1,0,5,4.0,2.1457156,41.3865843,1.0,0.8878823968558166
2,Eixample,3,1,70,3,2,1,4,3,4.0,2.1580517,41.3788599,0.4000073432476373,0.8878823968558166
8,Nou Barris,1,2,75,3,1,1,6,3,3.0,2.1743459,41.4329598,2.0627364244923482e-06,0.5367971980868633
7,Horta - Guinardó,2,1,80,3,2,1,0,5,3.0,2.1687945,41.4126426,1.0,0.7287387223780619
8,Nou Barris,1,2,58,1,3,1,0,2,4.0,2.168537,41.431186,0.00014804209300607466,0.5367971980868633
10,Sant Martí,2,1,59,1,3,1,0,3,6.0,2.2050083,41.4207067,0.2001152942447995,0.7909123076143924
1,Ciutat Vella,3,1,60,1,2,1,0,5,4.0,2.1850773,41.3851595,1.0,0.8158578144146168
7,Horta - Guinardó,2,2,57,1,2,2,0,3,1.0,2.1659278,41.4163015,0.20019011385618177,0.7287387223780619
7,Horta - Guinardó,2,2,82,3,2,1,0,2,4.0,2.181967,41.418307,0.20000032733939904,0.7287387223780619
6,Gràcia,3,2,75,3,2,1,6,3,1.0,2.1458066,41.4156224,0.40000208260812653,0.8773520558287237
2,Eixample,4,2,62,3,3,1,0,5,6.0,2.1547699,41.3857567,1.0,0.8878823968558166
10,Sant Martí,2,1,69,3,3,1,0,3,8.0,2.1911772,41.4093551,0.20000942744685912,0.7909123076143924
2,Eixample,3,1,59,1,2,1,6,5,5.0,2.148664,41.3809044,1.0,0.8878823968558166
6,Gràcia,3,2,51,1,5,1,0,5,14.0,2.1396417,41.4128167,1.0,0.8773520558287237
8,Nou Barris,1,1,72,3,3,2,0,5,3.0,2.1858951,41.4419567,1.0,0.5367971980868633
8,Nou Barris,1,2,83,3,5,1,0,2,4.0,2.1754175,41.441707,2.3620511926113734e-07,0.5367971980868633
10,Sant Martí,4,2,55,4,2,1,0,5,4.0,2.2057029,41.3992802,1.0,0.7909123076143924
8,Nou Barris,1,2,66,3,1,1,0,4,1.0,2.17608,41.4454616,1.0,0.5367971980868633
1,Ciutat Vella,3,2,75,3,2,1,0,5,5.0,2.1829343,41.3874534,1.0,0.8158578144146168
8,Nou Barris,1,1,69,3,2,2,0,4,3.0,2.1682091,41.4357384,1.0,0.5367971980868633
10,Sant Martí,4,1,49,1,3,1,0,5,6.0,2.2092284,41.4047828,1.0,0.7909123076143924
7,Horta - Guinardó,2,2,66,3,1,1,0,2,2.0,2.1732014,41.42058,0.20002000229854006,0.7287387223780619
5,Sarrià - Sant Gervasi,5,2,73,3,2,1,0,3,7.0,2.1351236,41.4076554,0.8000034728488128,0.9710576839202464
10,Sant Martí,4,1,32,2,2,1,5,4,5.0,2.2032922,41.4034232,1.0,0.7909123076143924
7,Horta - Guinardó,2,1,29,1,1,1,0,4,3.0,2.1701613,41.4262122,1.0,0.7287387223780619
6,Gràcia,4,1,60,1,2,1,0,4,4.0,2.1544043,41.3981308,1.0,0.8773520558287237
7,Horta - Guinardó,2,1,55,1,3,1,0,5,8.0,2.1726832,41.4185397,1.0,0.7287387223780619
2,Eixample,5,1,63,3,2,1,0,3,7.0,2.1768458,41.3971803,0.8000424190672776,0.8878823968558166
8,Nou Barris,1,1,67,3,2,1,0,5,7.0,2.1696515,41.4344454,1.0,0.5367971980868633
5,Sarrià - Sant Gervasi,5,2,86,3,2,1,0,5,2.0,2.1424278,41.4004989,1.0,0.9710576839202464
10,Sant Martí,2,2,81,3,2,1,0,2,3.0,2.198071,41.4224015,0.20000043160024503,0.7909123076143924
2,Eixample,3,1,70,3,5,1,0,3,7.0,2.1579555,41.3751745,0.4000073432476373,0.8878823968558166
7,Horta - Guinardó,2,2,64,3,1,1,0,3,3.0,2.1487105,41.4229131,0.20003300399745738,0.7287387223780619
3,Sants - Montjuïc,2,2,50,3,4,1,0,5,7.0,2.1300033,41.3778578,1.0,0.7650847388191471
7,Horta - Guinardó,2,1,58,1,4,1,6,5,11.0,2.1682227,41.4140301,1.0,0.7287387223780619
2,Eixample,5,1,64,1,4,1,0,5,10.0,2.1745878,41.4370456,1.0,0.8878823968558166
2,Eixample,3,2,69,3,1,1,0,5,3.0,2.150185,41.3876534,1.0,0.8878823968558166
5,Sarrià - Sant Gervasi,5,2,82,3,1,1,0,5,3.0,2.1476714,41.3973478,1.0,0.9710576839202464
4,Les Corts,4,2,77,4,2,1,0,2,3.0,2.1347879,41.3871235,0.6000012613731739,0.9253424656411553
8,Nou Barris,1,1,53,1,4,1,2,5,12.0,2.1702288,41.4351135,1.0,0.5367971980868633
7,Horta - Guinardó,2,1,80,3,2,1,0,3,3.0,2.1570993,41.421631,0.2000005654738212,0.7287387223780619
5,Sarrià - Sant Gervasi,5,2,72,3,2,1,0,5,8.0,2.1347225,41.4021373,1.0,0.9710576839202464
6,Gràcia,3,2,70,3,2,1,0,4,4.0,2.165555,41.4015852,1.0,0.8773520558287237
4,Les Corts,4,1,41,1,3,1,0,2,4.0,2.124857,41.3772266,0.6103820148878145,0.9253424656411553
2,Eixample,5,1,78,3,2,1,0,5,3.0,2.1637378,41.3988264,1.0,0.8878823968558166
8,Nou Barris,1,2,72,3,2,1,3,4,6.0,2.1685298,41.4295853,1.0,0.5367971980868633
2,Eixample,5,2,66,1,2,1,0,3,4.0,2.1649985,41.3988382,0.8000200321060932,0.8878823968558166
1,Ciutat Vella,2,1,47,1,2,1,0,5,4.0,2.1877402,41.3723963,1.0,0.8158578144146168
1,Ciutat Vella,3,1,68,3,3,1,0,5,6.0,2.1788191,41.3788567,1.0,0.8158578144146168
7,Horta - Guinardó,2,2,85,3,1,2,0,2,0.0,2.1451972,41.4327968,0.20000013365423425,0.7287387223780619
9,Sant Andreu,1,2,84,3,2,2,0,1,0.0,2.1895041,41.4527682,1.729677195736496e-07,0.6710875151380777
8,Nou Barris,1,1,71,3,2,1,0,2,1.0,2.1721885,41.4274933,5.692461900822642e-06,0.5367971980868633
5,Sarrià - Sant Gervasi,5,2,57,1,5,1,6,5,12.0,2.1347909,41.4056671,1.0,0.9710576839202464
1,Ciutat Vella,2,2,87,3,1,2,0,2,0.0,2.1719945,41.3772572,0.20000006542757987,0.8158578144146168
7,Horta - Guinardó,2,1,25,2,5,1,1,5,13.0,2.173006,41.4201544,1.0,0.7287387223780619
8,Nou Barris,1,1,53,1,4,1,0,4,7.0,2.1728365,41.4270358,1.0,0.5367971980868633
9,Sant Andreu,2,2,64,3,2,1,0,2,3.0,2.1888148,41.4173937,0.20003300399745738,0.6710875151380777
3,Sants - Montjuïc,2,1,64,3,2,1,0,2,3.0,2.1301948,41.3796983,0.20003300399745738,0.7650847388191471
2,Eixample,3,2,70,3,3,1,2,5,7.0,2.1785533,41.4031625,1.0,0.8878823968558166
5,Sarrià - Sant Gervasi,5,1,55,2,3,1,0,3,6.0,2.1343301,41.4057023,0.8003135003484863,0.9710576839202464
4,Les Corts,4,2,54,2,2,1,0,5,2.0,2.1275388,41.3822087,1.0,0.9253424656411553
5,Sarrià - Sant Gervasi,5,1,83,3,2,1,0,5,3.0,2.1335358,41.3965984,1.0,0.9710576839202464
3,Sants - Montjuïc,2,2,45,1,4,1,6,5,7.0,2.14059,41.37341,1.0,0.7650847388191471
8,Nou Barris,1,1,75,3,1,1,0,5,1.0,2.1735211,41.4329658,1.0,0.5367971980868633
2,Eixample,3,2,46,1,1,1,5,5,3.0,2.1783196,41.3935136,1.0,0.8878823968558166
3,Sants - Montjuïc,2,2,67,3,2,1,0,4,3.0,2.1443107,41.3718086,1.0,0.7650847388191471
2,Eixample,3,2,59,1,5,1,6,5,9.0,2.1804903,41.3968848,1.0,0.8878823968558166
4,Les Corts,4,2,68,3,2,1,0,5,3.0,2.1327005,41.381056,1.0,0.9253424656411553
6,Gràcia,4,1,48,1,2,1,0,5,5.0,2.1560357,41.4077931,1.0,0.8773520558287237
2,Eixample,3,2,74,3,1,1,0,3,3.0,2.1781257,41.4040228,0.40000268258787025,0.8878823968558166
10,Sant Martí,2,2,89,3,1,2,0,2,0.0,2.1849477,41.4103111,0.20000002404602235,0.7909123076143924
3,Sants - Montjuïc,2,1,49,1,2,1,0,3,3.0,2.1634632,41.37375,0.20140501587134776,0.7650847388191471
2,Eixample,5,2,21,5,4,1,0,3,9.0,2.1691713,41.3931399,1.0,0.8878823968558166
8,Nou Barris,1,2,89,3,1,2,0,2,0.0,2.1764234,41.4376611,1.4110171226310462e-08,0.5367971980868633
10,Sant Martí,4,2,54,3,4,1,0,5,10.0,2.2095009,41.4052017,1.0,0.7909123076143924
8,Nou Barris,1,2,41,1,4,1,0,5,5.0,2.1854805,41.4656683,1.0,0.5367971980868633
8,Nou Barris,1,1,60,1,1,1,98,5,3.0,2.1725075,41.4435064,1.0,0.5367971980868633
5,Sarrià - Sant Gervasi,5,2,49,1,3,1,5,5,6.0,2.1374436,41.3947433,1.0,0.9710576839202464
5,Sarrià - Sant Gervasi,5,1,68,1,1,1,6,5,6.0,2.1247125,41.3942612,1.0,0.9710576839202464
7,Horta - Guinardó,2,2,66,3,1,1,6,5,1.0,2.1771784,41.4197673,1.0,0.7287387223780619
7,Horta - Guinardó,2,1,61,1,2,1,0,3,5.0,2.16384,41.41346,0.20006991385654843,0.7287387223780619
8,Nou Barris,1,2,63,3,1,1,0,5,3.0,2.1731659,41.42644,1.0,0.5367971980868633
6,Gràcia,3,1,82,3,1,1,0,3,2.0,2.1670884,41.4031574,0.40000033727525,0.8773520558287237
2,Eixample,3,1,73,3,2,1,0,5,2.0,2.151033,41.3853013,1.0,0.8878823968558166
6,Gràcia,3,2,24,2,4,1,5,5,8.0,2.16931,41.4041776,1.0,0.8773520558287237
3,Sants - Montjuïc,2,2,80,3,2,2,0,2,0.0,2.1606268,41.3706005,0.2000005654738212,0.7650847388191471
2,Eixample,3,1,86,3,2,1,0,2,3.0,2.1778206,41.3970566,0.4000001052346635,0.8878823968558166
6,Gràcia,4,2,72,3,1,1,0,4,1.0,2.1601816,41.4019206,1.0,0.8773520558287237
6,Gràcia,4,2,50,1,5,1,0,5,11.0,2.16389,41.400099,1.0,0.8773520558287237
8,Nou Barris,1,2,19,5,2,1,0,4,12.0,2.1815472,41.4279893,1.0,0.5367971980868633
4,Les Corts,4,1,51,1,1,1,1,3,4.0,2.12205,41.3762,0.6008521894372463,0.9253424656411553
10,Sant Martí,2,2,92,3,2,2,0,2,0.0,2.2138026,41.4172621,0.19999999038858757,0.7909123076143924
6,Gràcia,3,1,46,2,5,1,6,4,8.0,2.1401823,41.419965,1.0,0.8773520558287237
10,Sant Martí,4,1,64,1,2,1,0,3,8.0,2.2012375,41.4043845,0.6000330238691594,0.7909123076143924
6,Gràcia,4,1,71,3,2,1,0,5,6.0,2.1559457,41.4082892,1.0,0.8773520558287237
4,Les Corts,4,2,60,1,2,1,0,5,5.0,2.1393851,41.3855653,1.0,0.9253424656411553
9,Sant Andreu,1,2,56,1,2,1,0,5,6.0,2.1956193,41.4381224,1.0,0.6710875151380777
3,Sants - Montjuïc,2,1,45,1,2,1,0,5,4.0,2.14695,41.36136,1.0,0.7650847388191471
8,Nou Barris,1,2,52,4,4,1,0,2,6.0,2.16177,41.4418999,0.0006636515978946627,0.5367971980868633
6,Gràcia,3,1,62,1,2,1,0,5,6.0,2.160623,41.4134687,1.0,0.8773520558287237
7,Horta - Guinardó,2,2,48,1,4,1,0,5,7.0,2.1432606,41.4179528,1.0,0.7287387223780619
7,Horta - Guinardó,2,2,70,3,1,1,0,2,3.0,2.1651643,41.4304758,0.2000073333117864,0.7287387223780619
1,Ciutat Vella,3,1,80,3,2,2,0,2,1.0,2.176678,41.3798308,0.4000005754096721,0.8158578144146168
2,Eixample,3,1,41,1,4,1,0,5,5.0,2.177093,41.3990033,1.0,0.8878823968558166
3,Sants - Montjuïc,2,1,70,3,2,2,0,4,0.0,2.1574025,41.3730552,1.0,0.7650847388191471
6,Gràcia,3,2,63,3,1,1,0,5,3.0,2.1673196,41.4078165,1.0,0.8773520558287237
9,Sant Andreu,2,2,57,1,4,1,0,3,13.0,2.1872617,41.4162097,0.20019011385618177,0.6710875151380777
3,Sants - Montjuïc,2,1,60,1,3,1,0,4,5.0,2.1340989,41.3674343,1.0,0.7650847388191471
8,Nou Barris,1,2,47,1,3,1,0,5,7.0,2.1820437,41.4431286,1.0,0.5367971980868633
9,Sant Andreu,2,2,70,3,1,1,0,2,1.0,2.1861303,41.4342203,0.2000073333117864,0.6710875151380777
8,Nou Barris,1,1,76,3,2,1,0,2,2.0,2.1829822,41.4460351,1.5954717303764644e-06,0.5367971980868633
10,Sant Martí,4,2,43,1,2,1,0,5,5.0,2.1997517,41.4050882,1.0,0.7909123076143924
